name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
BENALEC HOLDINGS BERHAD,5190,19-Apr-19,7:11 PM,0.195,0.195,0.22,0.22,"78,371","0.215 / 18,446","0.220 / 15,021"
BERTAM ALLIANCE BHD,9814,19-Apr-19,7:11 PM,-,-,-,0.27,0,0.250 / 100,0.295 / 100
BOUSTEAD HEAVY INDUSTRIES CORP,8133,19-Apr-19,7:11 PM,-,-,-,1.34,0,1.280 / 20,1.320 / 13
B.I.G. INDUSTRIES BHD,7005,19-Apr-19,7:11 PM,0.39,0.39,0.39,0.39,50,0.390 / 530,0.405 / 30
BIMB HOLDINGS BHD,5258,19-Apr-19,7:11 PM,4.5,4.5,4.64,4.53,"5,430",4.520 / 50,"4.530 / 5,130"
BIMB HOLDINGS BERHAD-WA 13/23,5258WA,19-Apr-19,7:11 PM,0.305,0.29,0.305,0.3,"5,804",0.290 / 480,"0.300 / 1,404"
BINASAT COMMUNICATIONS BERHAD,195,19-Apr-19,7:11 PM,0.385,0.38,0.39,0.38,"2,140",0.380 / 310,0.385 / 551
BINTAI KINDEN CORPORATION BHD,6998,19-Apr-19,7:11 PM,0.13,0.13,0.135,0.135,"1,798","0.130 / 3,862","0.135 / 2,661"
BINTAI KINDEN CORPORATION BERHAD - WARRANTS  A  2015/2020,6998WA,19-Apr-19,7:11 PM,0.04,0.04,0.04,0.04,400,0.035 / 750,"0.045 / 2,699"
BIOALPHA HOLDINGS BERHAD,179,19-Apr-19,7:11 PM,0.21,0.21,0.22,0.22,"11,948",0.215 / 12,"0.220 / 11,260"
BIOALPHA HOLDINGS BERHAD- WARRANTS A 2017/2022,0179WA,19-Apr-19,7:11 PM,0.08,0.08,0.085,0.085,"2,940",0.080 / 260,"0.085 / 4,785"
BINTULU PORT HOLDINGS BHD,5032,19-Apr-19,7:11 PM,4.88,4.8,4.91,4.8,304,4.750 / 10,"4.800 / 4,712"
BERJAYA ASSETS BERHAD,3239,19-Apr-19,7:11 PM,0.315,0.295,0.315,0.3,"2,100",0.300 / 10,0.310 / 100
BERJAYA ASSETS BERHAD - WARRANTS B 2018/2023,3239WB,19-Apr-19,7:11 PM,0.06,0.06,0.06,0.06,600,"0.060 / 4,061",0.065 / 609
BERJAYA CORPORATION BHD,3395,19-Apr-19,7:11 PM,0.265,0.265,0.27,0.27,"77,869","0.265 / 133,810","0.270 / 68,255"
BJCORP-C10: CW BERJAYA CORPORATION BERHAD (MACQ),339510,19-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
BJCORP-C11: CW BERJAYA CORPORATION BERHAD (RHB),339511,19-Apr-19,7:11 PM,-,-,-,0.015,0,0.000 / 0,0.000 / 0
BJCORP-C12: CW BERJAYA CORPORATION BERHAD (KIBB),339512,19-Apr-19,7:11 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
BERJAYA CORP BHD-ICULS 12/22,3395LD,19-Apr-19,7:11 PM,-,-,-,0.32,0,0.325 / 50,0.345 / 340
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,19-Apr-19,7:11 PM,-,-,-,0.385,0,0.235 / 22,0.000 / 0
BERJAYA COR BHD-WARRANTS 12/22,3395WB,19-Apr-19,7:11 PM,0.045,0.04,0.045,0.04,"10,400","0.040 / 10,117","0.045 / 4,857"
BERJAYA CORPORATION BERHAD-WARRANTS C 2016/2026,3395WC,19-Apr-19,7:11 PM,0.07,0.065,0.07,0.065,"3,999","0.065 / 18,301","0.070 / 5,500"
BERJAYA FOOD BERHAD,5196,19-Apr-19,7:11 PM,1.69,1.69,1.78,1.69,824,1.690 / 1,1.730 / 130
BERJAYA LAND BHD,4219,19-Apr-19,7:11 PM,0.22,0.22,0.225,0.22,"70,849",0.220 / 232,"0.225 / 5,500"
BERJAYA MEDIA BHD,6025,19-Apr-19,7:11 PM,-,-,-,0.13,0,0.130 / 60,0.155 / 100
BERJAYA SPORTS TOTO BHD,1562,19-Apr-19,7:11 PM,2.55,2.54,2.57,2.54,"8,586",2.540 / 43,2.550 / 10
BJTOTO-CW: CW BERJAYA SPORTS TOTO BERHAD (MACQ),1562CW,19-Apr-19,7:11 PM,0.095,0.095,0.095,0.095,200,0.000 / 0,0.000 / 0
BJTOTO-CX: CW BERJAYA SPORTS TOTO BERHAD (RHB),1562CX,19-Apr-19,7:11 PM,-,-,-,0.125,0,"0.120 / 5,000",0.000 / 0
BJTOTO-CY: CW BERJAYA SPORTS TOTO BERHAD (KIBB),1562CY,19-Apr-19,7:11 PM,0.09,0.09,0.09,0.09,400,0.000 / 0,0.000 / 0
BJTOTO-CZ: CW BERJAYA SPORTS TOTO BERHAD (MIBB),1562CZ,19-Apr-19,7:11 PM,0.145,0.145,0.145,0.145,"4,497",0.000 / 0,0.000 / 0
BATU KAWAN BHD,1899,19-Apr-19,7:11 PM,16.84,16.82,16.84,16.84,70,16.820 / 20,16.860 / 3
BLD PLANTATION BHD,5069,19-Apr-19,7:11 PM,-,-,-,7,0,6.600 / 10,7.000 / 99
BOC-C5: CW BANK OF CHINA LIMITED (RHB),0508C5,19-Apr-19,7:11 PM,-,-,-,0.09,0,0.000 / 0,0.000 / 0
BOILERMECH HOLDINGS BHD,168,19-Apr-19,7:11 PM,0.54,0.535,0.545,0.545,750,0.545 / 100,0.575 / 574
BONIA CORPORATION BHD,9288,19-Apr-19,7:11 PM,0.265,0.265,0.265,0.265,940,0.265 / 220,0.270 / 320
BORNEO OIL BHD,7036,19-Apr-19,7:11 PM,0.045,0.04,0.045,0.045,"13,920","0.040 / 1,253,147","0.045 / 259,627"
BORNEO OIL BERHAD - WARRANTS C 2015/2025,7036WC,19-Apr-19,7:11 PM,0.015,0.015,0.02,0.02,760,"0.015 / 3,050","0.020 / 79,394"
BORNEO OIL BERHAD - WARRANTS D 2017/2027,7036WD,19-Apr-19,7:11 PM,0.02,0.02,0.025,0.025,563,0.020 / 26,"0.025 / 21,906"
BOX-PAK (MALAYSIA) BHD,6297,19-Apr-19,7:11 PM,-,-,-,1.1,0,1.110 / 100,1.240 / 20
BOX-PAK (MALAYSIA) BERHAD - WARRANTS 2017/2022,6297WA,19-Apr-19,7:11 PM,-,-,-,0.175,0,0.105 / 100,0.170 / 700
BOUSTEAD PLANTATIONS BHD,5254,19-Apr-19,7:11 PM,0.78,0.78,0.79,0.78,"2,407",0.780 / 888,0.795 / 90
BP PLASTICS HOLDING BHD,5100,19-Apr-19,7:11 PM,1.06,1.06,1.07,1.07,"1,959",1.070 / 87,1.080 / 121
BINA PURI HOLDINGS BHD,5932,19-Apr-19,7:11 PM,0.2,0.195,0.205,0.195,"69,889","0.195 / 16,853","0.200 / 22,283"
BRAHIMS HOLDINGS BERHAD,9474,19-Apr-19,7:11 PM,0.11,0.11,0.12,0.115,"8,808",0.115 / 1,"0.120 / 2,992"
BREM HOLDINGS BHD,8761,19-Apr-19,7:11 PM,0.77,0.77,0.77,0.77,"1,407","0.765 / 1,000",0.770 / 320
BRIGHT PACKAGING INDUSTRY BHD,9938,19-Apr-19,7:11 PM,0.185,0.185,0.205,0.205,406,0.195 / 208,0.205 / 997
BSL CORPORATION BERHAD,7221,19-Apr-19,7:11 PM,-,-,-,0.335,0,0.320 / 100,0.365 / 20
BOUSTEAD HOLDINGS BHD,2771,19-Apr-19,7:11 PM,1.23,1.23,1.25,1.25,337,1.230 / 106,1.250 / 771
BRITE-TECH BHD,11,19-Apr-19,7:11 PM,0.24,0.24,0.255,0.25,"16,102","0.245 / 5,749","0.250 / 1,640"
BTM RESOURCES BHD,7188,19-Apr-19,7:11 PM,0.13,0.115,0.13,0.115,20,0.115 / 190,0.125 / 559
BTM RESOURCES BHD-WARR 09/19,7188WA,19-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 9,504"
BTM RESOURCES BERHAD-WARRANTS 14/24,7188WB,19-Apr-19,7:11 PM,-,-,-,0.05,0,"0.040 / 1,000",0.050 / 600
BURSA MALAYSIA BHD,1818,19-Apr-19,7:11 PM,6.81,6.8,6.86,6.85,"3,075",6.840 / 30,"6.850 / 3,362"
BURSA-C21: CW BURSA MALAYSIA BERHAD (RHB),181821,19-Apr-19,7:11 PM,0.075,0.075,0.075,0.075,200,0.070 / 200,0.000 / 0
BURSA-C22: CW BURSA MALAYSIA BERHAD (MACQ),181822,19-Apr-19,7:11 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
BURSA-C23: CW BURSA MALAYSIA BERHAD (CIMB),181823,19-Apr-19,7:11 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
CAB CAKARAN CORPORATION BHD,7174,19-Apr-19,7:11 PM,0.565,0.56,0.565,0.56,"2,428",0.560 / 572,0.570 / 130
CAB CAKARAN CORPORATION BERHAD - Warrants 2015/2020,7174WA,19-Apr-19,7:11 PM,0.38,0.38,0.38,0.38,8,0.385 / 60,0.405 / 150
CABNET HOLDINGS BERHAD,191,19-Apr-19,7:11 PM,0.27,0.26,0.275,0.275,789,0.275 / 5,0.280 / 700
CABNET HOLDINGS BERHAD - WARRANTS 2018/2021,0191WA,19-Apr-19,7:11 PM,-,-,-,0.05,0,"0.050 / 1,140","0.055 / 1,005"
CAELY HOLDINGS BHD,7154,19-Apr-19,7:11 PM,0.475,0.475,0.485,0.485,"1,068",0.480 / 8,0.485 / 274
CAELY HOLDINGS BERHAD - WARRANTS 2018/2021,7154WA,19-Apr-19,7:11 PM,0.27,0.26,0.285,0.26,630,0.260 / 690,0.280 / 160
CAM RESOURCES BHD,7128,19-Apr-19,7:11 PM,0.25,0.25,0.25,0.25,330,0.250 / 170,0.270 / 350
CAN-ONE BHD,5105,19-Apr-19,7:11 PM,3.1,3.08,3.1,3.1,"1,719",3.090 / 1,3.100 / 100
CHINA AUTOMOBILE PARTS HLD LTD,5229,19-Apr-19,7:11 PM,-,-,-,0.01,0,0.000 / 0,0.000 / 0
CAREPLUS GROUP BERHAD,163,19-Apr-19,7:11 PM,0.16,0.155,0.16,0.16,"5,218",0.160 / 551,"0.165 / 6,285"
CARIMIN PETROLEUM BERHAD,5257,19-Apr-19,7:11 PM,0.865,0.86,0.88,0.86,"38,894",0.860 / 818,0.870 / 786
CARING PHARMACY GROUP BERHAD,5245,19-Apr-19,7:11 PM,1.94,1.93,1.94,1.94,100,1.900 / 140,1.940 / 15
CARLSBERG BREWERY MALAYSIA BHD,2836,19-Apr-19,7:11 PM,25.48,25.44,25.7,25.52,928,25.480 / 6,25.540 / 4
CB INDUSTRIAL PRODUCT HOLDING,7076,19-Apr-19,7:11 PM,1.07,1.07,1.08,1.07,710,1.070 / 240,1.080 / 60
CB INDUSTRIAL PRODUCT HOLDING BERHAD-WA 14/19,7076WA,19-Apr-19,7:11 PM,0.015,0.01,0.015,0.01,516,"0.010 / 5,364",0.015 / 602
CYCLE & CARRIAGE BINTANG BHD,2925,19-Apr-19,7:11 PM,-,-,-,1.5,0,1.460 / 50,1.500 / 100
CCK CONSOLIDATED HOLDINGS BHD,7035,19-Apr-19,7:11 PM,0.58,0.575,0.59,0.585,"5,324",0.580 / 825,0.585 / 141
CCK CONSOLIDATED HOLDINGS BERHAD - WARRANTS 2018/2023,7035WA,19-Apr-19,7:11 PM,0.115,0.11,0.12,0.12,"8,449",0.115 / 822,"0.120 / 7,153"
CHEMICAL COMPANY OF MALAYSIA,2879,19-Apr-19,7:11 PM,1.93,1.93,2.03,2,"8,248",2.000 / 108,2.020 / 1
CENSOF HOLDINGS BERHAD,5195,19-Apr-19,7:11 PM,0.145,0.145,0.15,0.15,"1,046",0.145 / 964,"0.150 / 1,253"
CENSOF HOLDINGS BERHAD - WARRANTS B 14/19,5195WB,19-Apr-19,7:11 PM,0.005,0.005,0.005,0.005,500,0.000 / 0,"0.005 / 18,974"
CEPATWAWASAN GROUP BHD,8982,19-Apr-19,7:11 PM,0.585,0.585,0.595,0.59,499,0.590 / 90,0.595 / 191
CONCRETE ENGINEERING PRODUCTS,8435,19-Apr-19,7:11 PM,-,-,-,0.71,0,0.560 / 100,0.790 / 20
COMPUTER FORMS (M) BHD,8044,19-Apr-19,7:11 PM,-,-,-,1.24,0,1.160 / 30,0.000 / 0
CGARDEN-C1: CW COUNTRY GARDEN HOLDINGS COMPANY LIMITED (RHB),0579C1,19-Apr-19,7:11 PM,-,-,-,0.14,0,0.000 / 0,0.000 / 0
CHEETAH HOLDINGS BHD,7209,19-Apr-19,7:11 PM,-,-,-,0.3,0,0.290 / 100,0.350 / 50
CHIN HIN GROUP PROPERTY BERHAD,7187,19-Apr-19,7:11 PM,0.35,0.35,0.36,0.36,"1,850",0.340 / 50,"0.360 / 1,145"
CHIN HIN GROUP PROPERTY BERHAD - WARRANTS 2013/2023,7187WA,19-Apr-19,7:11 PM,-,-,-,0.18,0,0.165 / 888,0.180 / 500
COUNTRY HEIGHTS HOLDINGS BHD,5738,19-Apr-19,7:11 PM,-,-,-,1.51,0,1.460 / 50,1.510 / 40
COUNTRY HEIGHTS HOLDINGS BERHAD - WARRANTS B,5738WB,19-Apr-19,7:11 PM,0.37,0.37,0.375,0.375,200,0.355 / 50,0.400 / 160
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,19-Apr-19,7:11 PM,-,-,-,6.12,0,6.050 / 300,6.130 / 300
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,19-Apr-19,7:11 PM,-,-,-,1.275,0,0.000 / 0,0.000 / 0
CHIN HIN GROUP BERHAD,5273,19-Apr-19,7:11 PM,0.78,0.78,0.785,0.785,"1,155",0.765 / 300,0.785 / 697
CHIN TECK PLANTATIONS BHD,1929,19-Apr-19,7:11 PM,-,-,-,6.65,0,6.470 / 5,6.860 / 2
CHIN WELL HOLDINGS BHD,5007,19-Apr-19,7:11 PM,1.82,1.82,1.83,1.83,173,1.800 / 200,1.840 / 184
CHMOBIL-CG: CW CHINA MOBILE LIMITED (RHB),0501CG,19-Apr-19,7:11 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
CHOO BEE METAL INDUSTRIES BHD,5797,19-Apr-19,7:11 PM,1.6,1.6,1.6,1.6,45,1.600 / 120,1.620 / 30
CHUAN HUAT RESOURCES BHD,7016,19-Apr-19,7:11 PM,-,-,-,0.4,0,0.370 / 80,0.400 / 49
CENTRAL INDUSTRIAL CORPORATION,8052,19-Apr-19,7:11 PM,-,-,-,0.595,0,0.515 / 100,0.595 / 10
C.I. HOLDINGS BHD,2828,19-Apr-19,7:11 PM,-,-,-,1.41,0,1.410 / 26,1.490 / 106
CIMB GROUP HOLDINGS BERHAD,1023,19-Apr-19,7:11 PM,5.06,5.05,5.09,5.07,"12,738","5.070 / 1,558","5.080 / 36,558"
CIMB-C41: CW CIMB GROUP HOLDINGS BERHAD (MIBB),102341,19-Apr-19,7:11 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
CIMB-C42: CW CIMB GROUP HOLDINGS BERHAD (MIBB),102342,19-Apr-19,7:11 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
CIMB-C43: CW CIMB GROUP HOLDINGS BERHAD (MACQ),102343,19-Apr-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
CIMB-C44: CW CIMB GROUP HOLDINGS BERHAD (KIBB),102344,19-Apr-19,7:11 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
CIMB-C45: CW CIMB GROUP HOLDINGS BERHAD (MACQ),102345,19-Apr-19,7:11 PM,0.035,0.035,0.035,0.035,"1,000","0.030 / 5,000","0.040 / 6,300"
CIMB-C46: CW CIMB GROUP HOLDINGS BERHAD (RHB),102346,19-Apr-19,7:11 PM,-,-,-,0.055,0,0.045 / 2,0.000 / 0
CIMB-C47: CW CIMB GROUP HOLDINGS BERHAD (AM),102347,19-Apr-19,7:11 PM,-,-,-,0.04,0,0.000 / 0,"0.045 / 4,500"
CIMB-C48: CW CIMB GROUP HOLDINGS BERHAD (MIBB),102348,19-Apr-19,7:11 PM,0.09,0.09,0.09,0.09,680,0.090 / 100,0.000 / 0
CIMB-C49: CW CIMB GROUP HOLDINGS BERHAD (KIBB),102349,19-Apr-19,7:11 PM,-,-,-,0.15,0,0.000 / 0,0.000 / 0
CIMB FTSE ASEAN 40 MALAYSIA,0822EA,19-Apr-19,7:11 PM,-,-,-,1.9,0,1.890 / 660,1.910 / 58
CIMB FTSE CHINA 50,0823EA,19-Apr-19,7:11 PM,-,-,-,1.685,0,1.685 / 50,1.690 / 46
CJ CENTURY LOGISTICS HOLDINGS BERHAD,7117,19-Apr-19,7:11 PM,0.425,0.425,0.435,0.43,"1,462",0.430 / 429,0.435 / 110
CKHUTCH-C3: CW CK HUTCHISON HOLDINGS LIMITED (RHB),0514C3,19-Apr-19,7:11 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
CLOUDARON GROUP BERHAD,3001,19-Apr-19,7:11 PM,-,-,-,0.3,0,0.100 / 100,"0.250 / 2,000"
CME GROUP BHD,7018,19-Apr-19,7:11 PM,0.04,0.04,0.04,0.04,"1,500","0.040 / 6,850","0.045 / 17,571"
CME GROUP BHD-IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCKS 14/24,7018LA,19-Apr-19,7:11 PM,-,-,-,0.025,0,"0.020 / 15,000","0.025 / 5,642"
CME GROUP BERHAD - WARRANTS 2018/2028,7018WA,19-Apr-19,7:11 PM,-,-,-,0.03,0,"0.025 / 52,730",0.030 / 100
CAPITALAND MALAYSIA MALL TRUST,5180,19-Apr-19,7:11 PM,1.12,1.11,1.12,1.11,215,"1.110 / 3,001","1.120 / 1,137"
CAHYA MATA SARAWAK BHD,2852,19-Apr-19,7:11 PM,3.6,3.55,3.65,3.55,"1,304",3.550 / 240,3.580 / 270
CMSB-C14: CW CAHYA MATA SARAWAK BERHAD (MIBB),285214,19-Apr-19,7:11 PM,-,-,-,0.085,0,0.000 / 0,0.000 / 0
CMSB-C15: CW CAHYA MATA SARAWAK BERHAD (RHB),285215,19-Apr-19,7:11 PM,0.135,0.135,0.135,0.135,550,0.000 / 0,0.145 / 325
CN ASIA CORPORATION BHD,7986,19-Apr-19,7:11 PM,-,-,-,0.44,0,0.360 / 100,0.440 / 69
CNI HOLDINGS BHD,5104,19-Apr-19,7:11 PM,0.075,0.075,0.075,0.075,512,"0.070 / 25,843","0.080 / 6,759"
CHINA OUHUA WINERY HLDGS LTD,5188,19-Apr-19,7:11 PM,0.045,0.045,0.045,0.045,"3,000","0.040 / 20,200","0.045 / 3,000"
COASTAL CONTRACTS BHD,5071,19-Apr-19,7:11 PM,1.04,1,1.04,1.01,"1,947",1.010 / 292,1.030 / 124
COCOALAND HOLDINGS BHD,7205,19-Apr-19,7:11 PM,1.95,1.95,1.95,1.95,"1,708","1.950 / 1,484",1.960 / 2
COMINTEL CORPORATION BHD,7195,19-Apr-19,7:11 PM,0.09,0.09,0.095,0.095,405,0.085 / 400,0.095 / 495
COMFORT GLOVES BERHAD,2127,19-Apr-19,7:11 PM,0.85,0.845,0.85,0.85,"2,520",0.840 / 120,"0.850 / 2,350"
COMPLETE LOGISTIC SERVICES BHD,5136,19-Apr-19,7:11 PM,0.82,0.8,0.835,0.82,"1,831",0.805 / 37,0.820 / 94
COMPUGATES HOLDINGS BHD,5037,19-Apr-19,7:11 PM,0.025,0.025,0.03,0.025,"399,431","0.025 / 3,360","0.030 / 202,794"
CONNECTCOUNTY HOLDINGS BHD,102,19-Apr-19,7:11 PM,-,-,-,0.1,0,0.100 / 400,"0.105 / 3,750"
CONNECTCOUNTY HOLDINGS BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2016/2021,0102PA,19-Apr-19,7:11 PM,-,-,-,0.03,0,"0.025 / 9,100",0.030 / 500
CONNECTCOUNTY HLD BHD-WA 11/21,0102WA,19-Apr-19,7:11 PM,-,-,-,0.035,0,"0.030 / 1,000","0.045 / 1,050"
CONNECTCOUNTY HOLDINGS BERHAD-WARRANTS B 2016/2021,0102WB,19-Apr-19,7:11 PM,-,-,-,0.025,0,"0.020 / 7,000",0.040 / 100
CREST BUILDER HOLDINGS BHD,8591,19-Apr-19,7:11 PM,1.1,1.07,1.1,1.09,"4,563",1.090 / 300,1.100 / 683
CRESCENDO CORPORATION BHD,6718,19-Apr-19,7:11 PM,-,-,-,1.32,0,1.300 / 130,"1.340 / 1,042"
CRG INCORPORATED BERHAD,3016,19-Apr-19,7:11 PM,0.04,0.04,0.045,0.045,236,"0.045 / 4,784","0.050 / 2,910"
CLASSIC SCENIC BHD,7202,19-Apr-19,7:11 PM,1.03,1.03,1.05,1.05,23,1.040 / 70,1.050 / 17
CSC STEEL HOLDINGS BERHAD,5094,19-Apr-19,7:11 PM,1.06,1.05,1.06,1.05,"1,165",1.050 / 777,1.060 / 90
CHINA STATIONERY LIMITED,5214,19-Apr-19,7:11 PM,-,-,-,0.01,0,0.000 / 0,0.000 / 0
CUSCAPI BHD,51,19-Apr-19,7:11 PM,0.22,0.22,0.23,0.225,"27,868","0.220 / 19,881","0.225 / 1,552"
COUNTRY VIEW BHD,5049,19-Apr-19,7:11 PM,-,-,-,1.45,0,1.420 / 50,1.500 / 50
CWG HOLDINGS BERHAD,9423,19-Apr-19,7:11 PM,-,-,-,0.425,0,0.420 / 300,0.450 / 80
CYL CORPORATION BHD,7157,19-Apr-19,7:11 PM,-,-,-,0.445,0,0.410 / 100,0.445 / 311
CYMAO HOLDINGS BHD,5082,19-Apr-19,7:11 PM,-,-,-,0.345,0,0.330 / 60,0.380 / 60
CYPARK RESOURCES BERHAD,5184,19-Apr-19,7:11 PM,1.68,1.65,1.68,1.68,"3,412","1.650 / 1,000","1.680 / 1,238"
D&O GREEN TECHNOLOGIES BERHAD,7204,19-Apr-19,7:11 PM,0.66,0.66,0.69,0.685,"21,967",0.685 / 219,0.690 / 916
DAIBOCHI BERHAD,8125,19-Apr-19,7:11 PM,1.89,1.89,1.95,1.95,"1,580",1.940 / 10,2.000 / 150
DAIBOCHI BERHAD - WARRANTS 2017/2022,8125WB,19-Apr-19,7:11 PM,0.215,0.215,0.24,0.24,181,0.225 / 3,0.240 / 100
DANCOMECH HOLDINGS BERHAD,5276,19-Apr-19,7:11 PM,0.59,0.59,0.61,0.6,"4,493",0.600 / 751,"0.605 / 1,103"
DANCOMECH HOLDINGS BERHAD - WARRANTS  A  2017/2022,5276WA,19-Apr-19,7:11 PM,0.355,0.355,0.375,0.365,"6,821",0.360 / 580,0.365 / 114
DATAPREP HOLDINGS BHD,8338,19-Apr-19,7:11 PM,0.215,0.21,0.22,0.215,"6,684","0.215 / 2,075","0.220 / 4,831"
DAYA MATERIALS BHD,91,19-Apr-19,7:11 PM,0.01,0.01,0.015,0.01,"121,588","0.010 / 416,832","0.015 / 718,785"
DAYANG ENTERPRISE HOLDINGS BHD,5141,19-Apr-19,7:11 PM,1.34,1.32,1.38,1.34,"205,982","1.330 / 5,175","1.340 / 3,968"
D.B.E. GURNEY RESOURCES BHD,7179,19-Apr-19,7:11 PM,0.03,0.025,0.03,0.03,"28,515","0.025 / 624,567","0.030 / 4,410"
D.B.E. GURNEY RESOURCES BERHAD - WARRANTS 2017/2022,7179WB,19-Apr-19,7:11 PM,0.005,0.005,0.01,0.01,"107,119","0.005 / 413,699","0.010 / 203,390"
DAMANSARA REALTY BHD,3484,19-Apr-19,7:11 PM,0.45,0.44,0.46,0.45,"15,598",0.445 / 146,0.450 / 16
DAMANSARA REALTY BHD-WARRANT A 2017/2020,3484WA,19-Apr-19,7:11 PM,0.1,0.1,0.105,0.1,"5,501",0.100 / 51,0.105 / 100
DEGEM BHD,7119,19-Apr-19,7:11 PM,-,-,-,1.05,0,0.970 / 30,1.050 / 10
DELEUM BHD,5132,19-Apr-19,7:11 PM,1.05,1.05,1.06,1.06,464,1.050 / 286,1.060 / 70
DESTINI BERHAD,7212,19-Apr-19,7:11 PM,0.285,0.275,0.295,0.29,"71,675","0.285 / 5,169","0.290 / 2,388"
DGB ASIA BERHAD,152,19-Apr-19,7:11 PM,0.115,0.115,0.115,0.115,1,"0.115 / 1,299","0.130 / 3,979"
DGB ASIA BERHAD - WARRANTS 2018/2021,0152WB,19-Apr-19,7:11 PM,-,-,-,0.025,0,"0.020 / 23,747",0.025 / 81
DIVERSIFIED GATEWAY SOLUTIONS,131,19-Apr-19,7:11 PM,0.08,0.08,0.08,0.08,"2,000","0.075 / 47,187","0.080 / 32,803"
DIALOG GROUP BHD,7277,19-Apr-19,7:11 PM,3.17,3.16,3.19,3.17,"19,000","3.170 / 1,813",3.180 / 38
DIALOG-C36: CW DIALOG GROUP BERHAD (MIBB),727736,19-Apr-19,7:11 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
DIALOG-C37: CW DIALOG GROUP BERHAD (CIMB),727737,19-Apr-19,7:11 PM,0.025,0.025,0.025,0.025,"8,000",0.020 / 500,"0.050 / 2,402"
DIALOG-C38: CW DIALOG GROUP BERHAD (RHB),727738,19-Apr-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
DIALOG-C39: CW DIALOG GROUP BERHAD (KIBB),727739,19-Apr-19,7:11 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
DIALOG-C40: CW DIALOG GROUP BERHAD (MACQ),727740,19-Apr-19,7:11 PM,-,-,-,0.075,0,"0.070 / 1,000",0.095 / 350
DIALOG-C41: CW DIALOG GROUP BERHAD (RHB),727741,19-Apr-19,7:11 PM,0.07,0.07,0.075,0.07,"7,400","0.065 / 6,000","0.075 / 1,000"
DIALOG-C42: CW DIALOG GROUP BERHAD (KIBB),727742,19-Apr-19,7:11 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
DIALOG-C43: CW DIALOG GROUP BERHAD (AM),727743,19-Apr-19,7:11 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
DIALOG-C44: CW DIALOG GROUP BERHAD (CIMB),727744,19-Apr-19,7:11 PM,0.06,0.06,0.06,0.06,832,0.060 / 168,0.000 / 0
DIGI.COM BHD,6947,19-Apr-19,7:11 PM,4.66,4.63,4.7,4.65,"1,556",4.630 / 29,4.650 / 233
DIGI-C24: CW DIGI.COM BERHAD (CIMB),694724,19-Apr-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
DIGI-C25: CW DIGI.COM BERHAD (MIBB),694725,19-Apr-19,7:11 PM,-,-,-,0.105,0,0.000 / 0,0.000 / 0
DIGI-C26: CW DIGI.COM BERHAD (RHB),694726,19-Apr-19,7:11 PM,-,-,-,0.115,0,0.000 / 0,0.000 / 0
DIGI-C27: CW DIGI.COM BERHAD (KIBB),694727,19-Apr-19,7:11 PM,-,-,-,0.09,0,0.000 / 0,0.000 / 0
DIGI-C28: CW DIGI.COM BERHAD (MACQ),694728,19-Apr-19,7:11 PM,-,-,-,0.04,0,0.000 / 0,0.220 / 400
DIGISTAR CORPORATION BHD,29,19-Apr-19,7:11 PM,0.05,0.05,0.05,0.05,700,"0.045 / 42,316","0.050 / 2,561"
DIGISTAR CORP BHD-WB,0029WB,19-Apr-19,7:11 PM,-,-,-,0.025,0,"0.020 / 1,000","0.040 / 2,560"
DANAINFRA NASIONAL-ETBS 4%0223,0400GA,19-Apr-19,7:11 PM,-,-,-,99,0,99.000 / 40,99.500 / 3
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,19-Apr-19,7:11 PM,-,-,-,100.3,0,100.200 / 50,101.200 / 10
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,19-Apr-19,7:11 PM,102,102,102,102,40,102.000 / 10,102.200 / 10
DKLS INDUSTRIES BHD,7528,19-Apr-19,7:11 PM,-,-,-,1.76,0,1.650 / 25,1.760 / 25
